dataset,image_id,identity,path,score,score_scale,gender,ethnicity,view,rated
scut,AM926.jpg,scut_AM926.jpg,data/scut/SCUT-FBP5500_v2/Images/AM926.jpg,2.35,1-5,male,asian,frontal,1
scut,AM1301.jpg,scut_AM1301.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1301.jpg,2.616667,1-5,male,asian,frontal,1
scut,AF1278.jpg,scut_AF1278.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1278.jpg,3.566667,1-5,female,asian,frontal,1
scut,CF660.jpg,scut_CF660.jpg,data/scut/SCUT-FBP5500_v2/Images/CF660.jpg,3.466667,1-5,female,caucasian,frontal,1
scut,AM915.jpg,scut_AM915.jpg,data/scut/SCUT-FBP5500_v2/Images/AM915.jpg,2.666667,1-5,male,asian,frontal,1
scut,AF1044.jpg,scut_AF1044.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1044.jpg,2.983333,1-5,female,asian,frontal,1
scut,AF1753.jpg,scut_AF1753.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1753.jpg,3.266667,1-5,female,asian,frontal,1
scut,AM428.jpg,scut_AM428.jpg,data/scut/SCUT-FBP5500_v2/Images/AM428.jpg,2.666667,1-5,male,asian,frontal,1
scut,AM974.jpg,scut_AM974.jpg,data/scut/SCUT-FBP5500_v2/Images/AM974.jpg,2.483333,1-5,male,asian,frontal,1
scut,AF494.jpg,scut_AF494.jpg,data/scut/SCUT-FBP5500_v2/Images/AF494.jpg,2.3,1-5,female,asian,frontal,1
scut,CM241.jpg,scut_CM241.jpg,data/scut/SCUT-FBP5500_v2/Images/CM241.jpg,2.933333,1-5,male,caucasian,frontal,1
scut,AM1232.jpg,scut_AM1232.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1232.jpg,2.45,1-5,male,asian,frontal,1
scut,AF214.jpg,scut_AF214.jpg,data/scut/SCUT-FBP5500_v2/Images/AF214.jpg,2.683333,1-5,female,asian,frontal,1
scut,AM932.jpg,scut_AM932.jpg,data/scut/SCUT-FBP5500_v2/Images/AM932.jpg,2.35,1-5,male,asian,frontal,1
scut,CF271.jpg,scut_CF271.jpg,data/scut/SCUT-FBP5500_v2/Images/CF271.jpg,2.683333,1-5,female,caucasian,frontal,1
scut,AF1507.jpg,scut_AF1507.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1507.jpg,2.766667,1-5,female,asian,frontal,1
scut,AF130.jpg,scut_AF130.jpg,data/scut/SCUT-FBP5500_v2/Images/AF130.jpg,2.516667,1-5,female,asian,frontal,1
scut,AM364.jpg,scut_AM364.jpg,data/scut/SCUT-FBP5500_v2/Images/AM364.jpg,2.466667,1-5,male,asian,frontal,1
scut,AF1049.jpg,scut_AF1049.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1049.jpg,2.95,1-5,female,asian,frontal,1
scut,AF1860.jpg,scut_AF1860.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1860.jpg,3.216667,1-5,female,asian,frontal,1
scut,AF467.jpg,scut_AF467.jpg,data/scut/SCUT-FBP5500_v2/Images/AF467.jpg,3.266667,1-5,female,asian,frontal,1
scut,AF1352.jpg,scut_AF1352.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1352.jpg,3.466667,1-5,female,asian,frontal,1
scut,AM470.jpg,scut_AM470.jpg,data/scut/SCUT-FBP5500_v2/Images/AM470.jpg,2.583333,1-5,male,asian,frontal,1
scut,AM1302.jpg,scut_AM1302.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1302.jpg,2.416667,1-5,male,asian,frontal,1
scut,AM859.jpg,scut_AM859.jpg,data/scut/SCUT-FBP5500_v2/Images/AM859.jpg,2.866667,1-5,male,asian,frontal,1
scut,AM954.jpg,scut_AM954.jpg,data/scut/SCUT-FBP5500_v2/Images/AM954.jpg,2.783333,1-5,male,asian,frontal,1
scut,AF1242.jpg,scut_AF1242.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1242.jpg,4.15,1-5,female,asian,frontal,1
scut,AM1091.jpg,scut_AM1091.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1091.jpg,2.366667,1-5,male,asian,frontal,1
scut,AF1256.jpg,scut_AF1256.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1256.jpg,2.35,1-5,female,asian,frontal,1
scut,CF393.jpg,scut_CF393.jpg,data/scut/SCUT-FBP5500_v2/Images/CF393.jpg,2.9,1-5,female,caucasian,frontal,1
scut,AF354.jpg,scut_AF354.jpg,data/scut/SCUT-FBP5500_v2/Images/AF354.jpg,2.816667,1-5,female,asian,frontal,1
scut,CF205.jpg,scut_CF205.jpg,data/scut/SCUT-FBP5500_v2/Images/CF205.jpg,2.516667,1-5,female,caucasian,frontal,1
scut,AF701.jpg,scut_AF701.jpg,data/scut/SCUT-FBP5500_v2/Images/AF701.jpg,3.066667,1-5,female,asian,frontal,1
scut,AF74.jpg,scut_AF74.jpg,data/scut/SCUT-FBP5500_v2/Images/AF74.jpg,2.183333,1-5,female,asian,frontal,1
scut,AF1781.jpg,scut_AF1781.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1781.jpg,3.55,1-5,female,asian,frontal,1
scut,AM1414.jpg,scut_AM1414.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1414.jpg,2.65,1-5,male,asian,frontal,1
scut,AF611.jpg,scut_AF611.jpg,data/scut/SCUT-FBP5500_v2/Images/AF611.jpg,2.766667,1-5,female,asian,frontal,1
scut,AF1361.jpg,scut_AF1361.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1361.jpg,3.983333,1-5,female,asian,frontal,1
scut,AF1037.jpg,scut_AF1037.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1037.jpg,2.0,1-5,female,asian,frontal,1
scut,AF996.jpg,scut_AF996.jpg,data/scut/SCUT-FBP5500_v2/Images/AF996.jpg,3.366667,1-5,female,asian,frontal,1
scut,AM126.jpg,scut_AM126.jpg,data/scut/SCUT-FBP5500_v2/Images/AM126.jpg,1.766667,1-5,male,asian,frontal,1
scut,CF281.jpg,scut_CF281.jpg,data/scut/SCUT-FBP5500_v2/Images/CF281.jpg,1.933333,1-5,female,caucasian,frontal,1
scut,AM1840.jpg,scut_AM1840.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1840.jpg,3.35,1-5,male,asian,frontal,1
scut,AF12.jpg,scut_AF12.jpg,data/scut/SCUT-FBP5500_v2/Images/AF12.jpg,2.083333,1-5,female,asian,frontal,1
scut,AM731.jpg,scut_AM731.jpg,data/scut/SCUT-FBP5500_v2/Images/AM731.jpg,2.833333,1-5,male,asian,frontal,1
scut,AM1361.jpg,scut_AM1361.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1361.jpg,2.35,1-5,male,asian,frontal,1
scut,AF700.jpg,scut_AF700.jpg,data/scut/SCUT-FBP5500_v2/Images/AF700.jpg,1.85,1-5,female,asian,frontal,1
scut,CM466.jpg,scut_CM466.jpg,data/scut/SCUT-FBP5500_v2/Images/CM466.jpg,2.633333,1-5,male,caucasian,frontal,1
scut,AM557.jpg,scut_AM557.jpg,data/scut/SCUT-FBP5500_v2/Images/AM557.jpg,2.716667,1-5,male,asian,frontal,1
scut,CF619.jpg,scut_CF619.jpg,data/scut/SCUT-FBP5500_v2/Images/CF619.jpg,4.016667,1-5,female,caucasian,frontal,1
scut,AM107.jpg,scut_AM107.jpg,data/scut/SCUT-FBP5500_v2/Images/AM107.jpg,2.983333,1-5,male,asian,frontal,1
scut,AM523.jpg,scut_AM523.jpg,data/scut/SCUT-FBP5500_v2/Images/AM523.jpg,2.95,1-5,male,asian,frontal,1
scut,AF245.jpg,scut_AF245.jpg,data/scut/SCUT-FBP5500_v2/Images/AF245.jpg,2.6,1-5,female,asian,frontal,1
scut,CF527.jpg,scut_CF527.jpg,data/scut/SCUT-FBP5500_v2/Images/CF527.jpg,2.75,1-5,female,caucasian,frontal,1
scut,AF1486.jpg,scut_AF1486.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1486.jpg,4.033333,1-5,female,asian,frontal,1
scut,AM1557.jpg,scut_AM1557.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1557.jpg,2.116667,1-5,male,asian,frontal,1
scut,CM96.jpg,scut_CM96.jpg,data/scut/SCUT-FBP5500_v2/Images/CM96.jpg,3.05,1-5,male,caucasian,frontal,1
scut,AF1004.jpg,scut_AF1004.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1004.jpg,3.3,1-5,female,asian,frontal,1
scut,AM1691.jpg,scut_AM1691.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1691.jpg,4.05,1-5,male,asian,frontal,1
scut,AF1992.jpg,scut_AF1992.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1992.jpg,3.833333,1-5,female,asian,frontal,1
scut,CM192.jpg,scut_CM192.jpg,data/scut/SCUT-FBP5500_v2/Images/CM192.jpg,2.9,1-5,male,caucasian,frontal,1
scut,AM1480.jpg,scut_AM1480.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1480.jpg,1.866667,1-5,male,asian,frontal,1
scut,AM488.jpg,scut_AM488.jpg,data/scut/SCUT-FBP5500_v2/Images/AM488.jpg,2.066667,1-5,male,asian,frontal,1
scut,AM1342.jpg,scut_AM1342.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1342.jpg,2.583333,1-5,male,asian,frontal,1
scut,AF53.jpg,scut_AF53.jpg,data/scut/SCUT-FBP5500_v2/Images/AF53.jpg,2.166667,1-5,female,asian,frontal,1
scut,AM52.jpg,scut_AM52.jpg,data/scut/SCUT-FBP5500_v2/Images/AM52.jpg,1.983333,1-5,male,asian,frontal,1
scut,AF1684.jpg,scut_AF1684.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1684.jpg,4.433333,1-5,female,asian,frontal,1
scut,AM707.jpg,scut_AM707.jpg,data/scut/SCUT-FBP5500_v2/Images/AM707.jpg,1.8,1-5,male,asian,frontal,1
scut,AM263.jpg,scut_AM263.jpg,data/scut/SCUT-FBP5500_v2/Images/AM263.jpg,2.25,1-5,male,asian,frontal,1
scut,AM387.jpg,scut_AM387.jpg,data/scut/SCUT-FBP5500_v2/Images/AM387.jpg,2.1,1-5,male,asian,frontal,1
scut,AM848.jpg,scut_AM848.jpg,data/scut/SCUT-FBP5500_v2/Images/AM848.jpg,2.516667,1-5,male,asian,frontal,1
scut,AF45.jpg,scut_AF45.jpg,data/scut/SCUT-FBP5500_v2/Images/AF45.jpg,2.666667,1-5,female,asian,frontal,1
scut,AM1346.jpg,scut_AM1346.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1346.jpg,2.55,1-5,male,asian,frontal,1
scut,AF1293.jpg,scut_AF1293.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1293.jpg,4.033333,1-5,female,asian,frontal,1
scut,CF658.jpg,scut_CF658.jpg,data/scut/SCUT-FBP5500_v2/Images/CF658.jpg,4.4,1-5,female,caucasian,frontal,1
scut,AM516.jpg,scut_AM516.jpg,data/scut/SCUT-FBP5500_v2/Images/AM516.jpg,3.1,1-5,male,asian,frontal,1
scut,AM492.jpg,scut_AM492.jpg,data/scut/SCUT-FBP5500_v2/Images/AM492.jpg,2.4,1-5,male,asian,frontal,1
scut,AM921.jpg,scut_AM921.jpg,data/scut/SCUT-FBP5500_v2/Images/AM921.jpg,2.366667,1-5,male,asian,frontal,1
scut,CM626.jpg,scut_CM626.jpg,data/scut/SCUT-FBP5500_v2/Images/CM626.jpg,2.7,1-5,male,caucasian,frontal,1
scut,AM890.jpg,scut_AM890.jpg,data/scut/SCUT-FBP5500_v2/Images/AM890.jpg,2.1,1-5,male,asian,frontal,1
scut,AF1543.jpg,scut_AF1543.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1543.jpg,3.9,1-5,female,asian,frontal,1
scut,AM1665.jpg,scut_AM1665.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1665.jpg,2.933333,1-5,male,asian,frontal,1
scut,AF1124.jpg,scut_AF1124.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1124.jpg,3.55,1-5,female,asian,frontal,1
scut,AF1524.jpg,scut_AF1524.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1524.jpg,3.9,1-5,female,asian,frontal,1
scut,AM124.jpg,scut_AM124.jpg,data/scut/SCUT-FBP5500_v2/Images/AM124.jpg,4.45,1-5,male,asian,frontal,1
scut,CF193.jpg,scut_CF193.jpg,data/scut/SCUT-FBP5500_v2/Images/CF193.jpg,3.7,1-5,female,caucasian,frontal,1
scut,AM101.jpg,scut_AM101.jpg,data/scut/SCUT-FBP5500_v2/Images/AM101.jpg,3.483333,1-5,male,asian,frontal,1
scut,AM666.jpg,scut_AM666.jpg,data/scut/SCUT-FBP5500_v2/Images/AM666.jpg,2.816667,1-5,male,asian,frontal,1
scut,AM805.jpg,scut_AM805.jpg,data/scut/SCUT-FBP5500_v2/Images/AM805.jpg,2.15,1-5,male,asian,frontal,1
scut,CM729.jpg,scut_CM729.jpg,data/scut/SCUT-FBP5500_v2/Images/CM729.jpg,4.15,1-5,male,caucasian,frontal,1
scut,CF354.jpg,scut_CF354.jpg,data/scut/SCUT-FBP5500_v2/Images/CF354.jpg,2.45,1-5,female,caucasian,frontal,1
scut,CM79.jpg,scut_CM79.jpg,data/scut/SCUT-FBP5500_v2/Images/CM79.jpg,3.1,1-5,male,caucasian,frontal,1
scut,AM515.jpg,scut_AM515.jpg,data/scut/SCUT-FBP5500_v2/Images/AM515.jpg,2.633333,1-5,male,asian,frontal,1
scut,CM312.jpg,scut_CM312.jpg,data/scut/SCUT-FBP5500_v2/Images/CM312.jpg,2.25,1-5,male,caucasian,frontal,1
scut,AM1074.jpg,scut_AM1074.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1074.jpg,2.6,1-5,male,asian,frontal,1
scut,CM421.jpg,scut_CM421.jpg,data/scut/SCUT-FBP5500_v2/Images/CM421.jpg,2.733333,1-5,male,caucasian,frontal,1
scut,AF1082.jpg,scut_AF1082.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1082.jpg,2.633333,1-5,female,asian,frontal,1
scut,CM164.jpg,scut_CM164.jpg,data/scut/SCUT-FBP5500_v2/Images/CM164.jpg,2.883333,1-5,male,caucasian,frontal,1
scut,AF1238.jpg,scut_AF1238.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1238.jpg,3.2,1-5,female,asian,frontal,1
scut,AM694.jpg,scut_AM694.jpg,data/scut/SCUT-FBP5500_v2/Images/AM694.jpg,2.916667,1-5,male,asian,frontal,1
scut,AF814.jpg,scut_AF814.jpg,data/scut/SCUT-FBP5500_v2/Images/AF814.jpg,2.916667,1-5,female,asian,frontal,1
scut,AM1916.jpg,scut_AM1916.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1916.jpg,2.75,1-5,male,asian,frontal,1
scut,AF1152.jpg,scut_AF1152.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1152.jpg,3.3,1-5,female,asian,frontal,1
scut,AF705.jpg,scut_AF705.jpg,data/scut/SCUT-FBP5500_v2/Images/AF705.jpg,2.433333,1-5,female,asian,frontal,1
scut,AF1070.jpg,scut_AF1070.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1070.jpg,2.5,1-5,female,asian,frontal,1
scut,AM1948.jpg,scut_AM1948.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1948.jpg,3.383333,1-5,male,asian,frontal,1
scut,CF250.jpg,scut_CF250.jpg,data/scut/SCUT-FBP5500_v2/Images/CF250.jpg,2.6,1-5,female,caucasian,frontal,1
scut,AM1967.jpg,scut_AM1967.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1967.jpg,3.466667,1-5,male,asian,frontal,1
scut,AF1973.jpg,scut_AF1973.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1973.jpg,4.75,1-5,female,asian,frontal,1
scut,CF324.jpg,scut_CF324.jpg,data/scut/SCUT-FBP5500_v2/Images/CF324.jpg,2.383333,1-5,female,caucasian,frontal,1
scut,CM362.jpg,scut_CM362.jpg,data/scut/SCUT-FBP5500_v2/Images/CM362.jpg,2.6,1-5,male,caucasian,frontal,1
scut,AM1177.jpg,scut_AM1177.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1177.jpg,2.0,1-5,male,asian,frontal,1
scut,CF90.jpg,scut_CF90.jpg,data/scut/SCUT-FBP5500_v2/Images/CF90.jpg,3.166667,1-5,female,caucasian,frontal,1
scut,CF403.jpg,scut_CF403.jpg,data/scut/SCUT-FBP5500_v2/Images/CF403.jpg,2.233333,1-5,female,caucasian,frontal,1
scut,CF233.jpg,scut_CF233.jpg,data/scut/SCUT-FBP5500_v2/Images/CF233.jpg,3.05,1-5,female,caucasian,frontal,1
scut,AF1566.jpg,scut_AF1566.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1566.jpg,3.75,1-5,female,asian,frontal,1
scut,AF561.jpg,scut_AF561.jpg,data/scut/SCUT-FBP5500_v2/Images/AF561.jpg,4.066667,1-5,female,asian,frontal,1
scut,CM305.jpg,scut_CM305.jpg,data/scut/SCUT-FBP5500_v2/Images/CM305.jpg,2.983333,1-5,male,caucasian,frontal,1
scut,CF292.jpg,scut_CF292.jpg,data/scut/SCUT-FBP5500_v2/Images/CF292.jpg,2.516667,1-5,female,caucasian,frontal,1
scut,AF1932.jpg,scut_AF1932.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1932.jpg,2.783333,1-5,female,asian,frontal,1
scut,AF1017.jpg,scut_AF1017.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1017.jpg,3.5,1-5,female,asian,frontal,1
scut,CM270.jpg,scut_CM270.jpg,data/scut/SCUT-FBP5500_v2/Images/CM270.jpg,2.916667,1-5,male,caucasian,frontal,1
scut,AM943.jpg,scut_AM943.jpg,data/scut/SCUT-FBP5500_v2/Images/AM943.jpg,2.85,1-5,male,asian,frontal,1
scut,CF255.jpg,scut_CF255.jpg,data/scut/SCUT-FBP5500_v2/Images/CF255.jpg,2.15,1-5,female,caucasian,frontal,1
scut,AF1091.jpg,scut_AF1091.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1091.jpg,2.916667,1-5,female,asian,frontal,1
scut,AF1845.jpg,scut_AF1845.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1845.jpg,1.966667,1-5,female,asian,frontal,1
scut,AM339.jpg,scut_AM339.jpg,data/scut/SCUT-FBP5500_v2/Images/AM339.jpg,2.416667,1-5,male,asian,frontal,1
scut,AF923.jpg,scut_AF923.jpg,data/scut/SCUT-FBP5500_v2/Images/AF923.jpg,2.766667,1-5,female,asian,frontal,1
scut,CF482.jpg,scut_CF482.jpg,data/scut/SCUT-FBP5500_v2/Images/CF482.jpg,2.783333,1-5,female,caucasian,frontal,1
scut,AF18.jpg,scut_AF18.jpg,data/scut/SCUT-FBP5500_v2/Images/AF18.jpg,2.566667,1-5,female,asian,frontal,1
scut,AF1563.jpg,scut_AF1563.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1563.jpg,4.133333,1-5,female,asian,frontal,1
scut,AM989.jpg,scut_AM989.jpg,data/scut/SCUT-FBP5500_v2/Images/AM989.jpg,2.516667,1-5,male,asian,frontal,1
scut,CF40.jpg,scut_CF40.jpg,data/scut/SCUT-FBP5500_v2/Images/CF40.jpg,3.383333,1-5,female,caucasian,frontal,1
scut,AM390.jpg,scut_AM390.jpg,data/scut/SCUT-FBP5500_v2/Images/AM390.jpg,4.683333,1-5,male,asian,frontal,1
scut,AM1745.jpg,scut_AM1745.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1745.jpg,3.333333,1-5,male,asian,frontal,1
scut,CM215.jpg,scut_CM215.jpg,data/scut/SCUT-FBP5500_v2/Images/CM215.jpg,2.7,1-5,male,caucasian,frontal,1
scut,AF1358.jpg,scut_AF1358.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1358.jpg,2.416667,1-5,female,asian,frontal,1
scut,AF1016.jpg,scut_AF1016.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1016.jpg,3.816667,1-5,female,asian,frontal,1
scut,AM419.jpg,scut_AM419.jpg,data/scut/SCUT-FBP5500_v2/Images/AM419.jpg,2.583333,1-5,male,asian,frontal,1
scut,AF506.jpg,scut_AF506.jpg,data/scut/SCUT-FBP5500_v2/Images/AF506.jpg,2.983333,1-5,female,asian,frontal,1
scut,AF534.jpg,scut_AF534.jpg,data/scut/SCUT-FBP5500_v2/Images/AF534.jpg,2.433333,1-5,female,asian,frontal,1
scut,AF327.jpg,scut_AF327.jpg,data/scut/SCUT-FBP5500_v2/Images/AF327.jpg,3.016667,1-5,female,asian,frontal,1
scut,CF43.jpg,scut_CF43.jpg,data/scut/SCUT-FBP5500_v2/Images/CF43.jpg,2.283333,1-5,female,caucasian,frontal,1
scut,CM191.jpg,scut_CM191.jpg,data/scut/SCUT-FBP5500_v2/Images/CM191.jpg,2.983333,1-5,male,caucasian,frontal,1
scut,CM591.jpg,scut_CM591.jpg,data/scut/SCUT-FBP5500_v2/Images/CM591.jpg,2.966667,1-5,male,caucasian,frontal,1
scut,AF910.jpg,scut_AF910.jpg,data/scut/SCUT-FBP5500_v2/Images/AF910.jpg,3.216667,1-5,female,asian,frontal,1
scut,AM602.jpg,scut_AM602.jpg,data/scut/SCUT-FBP5500_v2/Images/AM602.jpg,2.733333,1-5,male,asian,frontal,1
scut,AM60.jpg,scut_AM60.jpg,data/scut/SCUT-FBP5500_v2/Images/AM60.jpg,3.3,1-5,male,asian,frontal,1
scut,CF373.jpg,scut_CF373.jpg,data/scut/SCUT-FBP5500_v2/Images/CF373.jpg,2.433333,1-5,female,caucasian,frontal,1
scut,AM1545.jpg,scut_AM1545.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1545.jpg,2.716667,1-5,male,asian,frontal,1
scut,AM822.jpg,scut_AM822.jpg,data/scut/SCUT-FBP5500_v2/Images/AM822.jpg,2.8,1-5,male,asian,frontal,1
scut,CM57.jpg,scut_CM57.jpg,data/scut/SCUT-FBP5500_v2/Images/CM57.jpg,2.983333,1-5,male,caucasian,frontal,1
scut,CF635.jpg,scut_CF635.jpg,data/scut/SCUT-FBP5500_v2/Images/CF635.jpg,4.266667,1-5,female,caucasian,frontal,1
scut,AF1592.jpg,scut_AF1592.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1592.jpg,4.466667,1-5,female,asian,frontal,1
scut,AF1593.jpg,scut_AF1593.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1593.jpg,4.15,1-5,female,asian,frontal,1
scut,CM522.jpg,scut_CM522.jpg,data/scut/SCUT-FBP5500_v2/Images/CM522.jpg,2.716667,1-5,male,caucasian,frontal,1
scut,AF1340.jpg,scut_AF1340.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1340.jpg,3.9,1-5,female,asian,frontal,1
scut,AM1038.jpg,scut_AM1038.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1038.jpg,2.783333,1-5,male,asian,frontal,1
scut,CF289.jpg,scut_CF289.jpg,data/scut/SCUT-FBP5500_v2/Images/CF289.jpg,3.166667,1-5,female,caucasian,frontal,1
scut,AF1927.jpg,scut_AF1927.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1927.jpg,4.2,1-5,female,asian,frontal,1
scut,AM251.jpg,scut_AM251.jpg,data/scut/SCUT-FBP5500_v2/Images/AM251.jpg,2.883333,1-5,male,asian,frontal,1
scut,CM7.jpg,scut_CM7.jpg,data/scut/SCUT-FBP5500_v2/Images/CM7.jpg,4.35,1-5,male,caucasian,frontal,1
scut,AF657.jpg,scut_AF657.jpg,data/scut/SCUT-FBP5500_v2/Images/AF657.jpg,2.416667,1-5,female,asian,frontal,1
scut,AF1430.jpg,scut_AF1430.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1430.jpg,3.883333,1-5,female,asian,frontal,1
scut,AF687.jpg,scut_AF687.jpg,data/scut/SCUT-FBP5500_v2/Images/AF687.jpg,2.733333,1-5,female,asian,frontal,1
scut,AF363.jpg,scut_AF363.jpg,data/scut/SCUT-FBP5500_v2/Images/AF363.jpg,2.033333,1-5,female,asian,frontal,1
scut,AF1143.jpg,scut_AF1143.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1143.jpg,1.983333,1-5,female,asian,frontal,1
scut,CM394.jpg,scut_CM394.jpg,data/scut/SCUT-FBP5500_v2/Images/CM394.jpg,2.75,1-5,male,caucasian,frontal,1
scut,AF683.jpg,scut_AF683.jpg,data/scut/SCUT-FBP5500_v2/Images/AF683.jpg,2.866667,1-5,female,asian,frontal,1
scut,AF1316.jpg,scut_AF1316.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1316.jpg,4.05,1-5,female,asian,frontal,1
scut,AF67.jpg,scut_AF67.jpg,data/scut/SCUT-FBP5500_v2/Images/AF67.jpg,3.083333,1-5,female,asian,frontal,1
scut,AM473.jpg,scut_AM473.jpg,data/scut/SCUT-FBP5500_v2/Images/AM473.jpg,1.916667,1-5,male,asian,frontal,1
scut,CM315.jpg,scut_CM315.jpg,data/scut/SCUT-FBP5500_v2/Images/CM315.jpg,2.733333,1-5,male,caucasian,frontal,1
scut,AM823.jpg,scut_AM823.jpg,data/scut/SCUT-FBP5500_v2/Images/AM823.jpg,2.666667,1-5,male,asian,frontal,1
scut,CF315.jpg,scut_CF315.jpg,data/scut/SCUT-FBP5500_v2/Images/CF315.jpg,2.866667,1-5,female,caucasian,frontal,1
scut,AM195.jpg,scut_AM195.jpg,data/scut/SCUT-FBP5500_v2/Images/AM195.jpg,1.766667,1-5,male,asian,frontal,1
scut,AM485.jpg,scut_AM485.jpg,data/scut/SCUT-FBP5500_v2/Images/AM485.jpg,2.5,1-5,male,asian,frontal,1
scut,CM439.jpg,scut_CM439.jpg,data/scut/SCUT-FBP5500_v2/Images/CM439.jpg,3.25,1-5,male,caucasian,frontal,1
scut,AM1586.jpg,scut_AM1586.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1586.jpg,3.466667,1-5,male,asian,frontal,1
scut,AM462.jpg,scut_AM462.jpg,data/scut/SCUT-FBP5500_v2/Images/AM462.jpg,2.45,1-5,male,asian,frontal,1
scut,AF606.jpg,scut_AF606.jpg,data/scut/SCUT-FBP5500_v2/Images/AF606.jpg,2.983333,1-5,female,asian,frontal,1
scut,AF1980.jpg,scut_AF1980.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1980.jpg,3.533333,1-5,female,asian,frontal,1
scut,AM1647.jpg,scut_AM1647.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1647.jpg,3.3,1-5,male,asian,frontal,1
scut,AM1905.jpg,scut_AM1905.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1905.jpg,3.283333,1-5,male,asian,frontal,1
scut,CM247.jpg,scut_CM247.jpg,data/scut/SCUT-FBP5500_v2/Images/CM247.jpg,2.766667,1-5,male,caucasian,frontal,1
scut,AM378.jpg,scut_AM378.jpg,data/scut/SCUT-FBP5500_v2/Images/AM378.jpg,2.5,1-5,male,asian,frontal,1
scut,AM800.jpg,scut_AM800.jpg,data/scut/SCUT-FBP5500_v2/Images/AM800.jpg,2.633333,1-5,male,asian,frontal,1
scut,AM1950.jpg,scut_AM1950.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1950.jpg,3.216667,1-5,male,asian,frontal,1
scut,AM279.jpg,scut_AM279.jpg,data/scut/SCUT-FBP5500_v2/Images/AM279.jpg,2.35,1-5,male,asian,frontal,1
scut,AM49.jpg,scut_AM49.jpg,data/scut/SCUT-FBP5500_v2/Images/AM49.jpg,4.0,1-5,male,asian,frontal,1
